sale_id,medicine_id,quantity_sold,selling_price,discount_percent,sale_date,sale_time,payment_method,prescription_required,bill_no
50332,1009,2,732.04,0,21-11-2025,10:01,Cash,TRUE,BIL251121-764
50333,1010,1,784.24,0,21-11-2025,20:06,UPI,FALSE,BIL251121-596
50334,1002,4,434.62,0,21-11-2025,17:29,Card,FALSE,BIL251121-829
50335,1010,1,212.97,0,21-11-2025,14:31,Cash,FALSE,BIL251121-260
50336,1006,1,553.76,0,21-11-2025,13:15,Insurance,FALSE,BIL251121-613
50337,1006,1,68.37,0,21-11-2025,15:56,Insurance,FALSE,BIL251121-130
50338,1003,5,760.31,0,21-11-2025,14:57,Cash,FALSE,BIL251121-240
50339,1027,1,270.4,15,21-11-2025,18:55,Card,TRUE,BIL251121-332
50340,1029,2,466.86,0,21-11-2025,13:58,Card,FALSE,BIL251121-559
50341,1027,2,181.27,0,21-11-2025,17:43,UPI,TRUE,BIL251121-983
50342,1008,1,501.35,10,21-11-2025,11:27,Insurance,FALSE,BIL251121-888
50343,1008,1,672.99,10,21-11-2025,14:04,Card,FALSE,BIL251121-836
50344,1004,1,240.95,10,21-11-2025,20:01,UPI,TRUE,BIL251121-523
50345,1002,5,243.78,5,21-11-2025,19:59,UPI,FALSE,BIL251121-255
50346,1003,1,155.9,5,22-11-2025,18:39,Cash,FALSE,BIL251122-680
50347,1028,2,485.16,0,22-11-2025,09:22,Cash,FALSE,BIL251122-898
50348,1005,2,411.81,0,22-11-2025,20:41,Cash,FALSE,BIL251122-972
50349,1014,1,389.6,0,22-11-2025,12:02,Card,FALSE,BIL251122-115
50350,1011,4,761.15,0,22-11-2025,19:12,UPI,FALSE,BIL251122-167
50351,1018,1,764.67,0,22-11-2025,18:31,UPI,TRUE,BIL251122-987
50352,1009,2,212.49,0,22-11-2025,09:38,UPI,TRUE,BIL251122-489
50353,1027,3,294.69,10,22-11-2025,18:38,Card,TRUE,BIL251122-756
50354,1010,4,633.8,0,22-11-2025,16:29,UPI,FALSE,BIL251122-143
50355,1026,4,211.66,0,22-11-2025,20:02,Card,TRUE,BIL251122-628
50356,1019,3,770.82,0,22-11-2025,16:25,UPI,FALSE,BIL251122-892
50357,1024,3,379.85,0,22-11-2025,18:58,Cash,FALSE,BIL251122-629
50358,1000,4,381.59,0,22-11-2025,10:46,Card,TRUE,BIL251122-284
50359,1012,3,751.52,0,22-11-2025,11:25,Card,FALSE,BIL251122-561
50360,1011,1,336.48,10,22-11-2025,12:56,Card,FALSE,BIL251122-356
50361,1006,1,499.6,5,22-11-2025,11:45,UPI,FALSE,BIL251122-193
50362,1012,1,370.53,0,22-11-2025,17:45,Cash,FALSE,BIL251122-910
50363,1006,5,497.42,0,22-11-2025,17:24,Cash,FALSE,BIL251122-274
50364,1024,4,461.08,0,22-11-2025,11:10,UPI,FALSE,BIL251122-283
50365,1025,3,60.02,0,22-11-2025,20:49,Insurance,TRUE,BIL251122-395
50366,1023,2,111.69,0,22-11-2025,12:00,Card,FALSE,BIL251122-359
50367,1013,1,408.15,0,22-11-2025,21:00,Card,FALSE,BIL251122-605
50368,1005,1,479.31,0,22-11-2025,15:28,Cash,FALSE,BIL251122-714
50369,1020,1,708.09,0,22-11-2025,19:35,UPI,FALSE,BIL251122-312
50370,1029,1,135.64,0,22-11-2025,09:09,UPI,FALSE,BIL251122-783
50371,1007,2,490.56,0,22-11-2025,10:03,Cash,FALSE,BIL251122-282
50372,1025,1,241.82,0,22-11-2025,20:38,Card,TRUE,BIL251122-675
50373,1022,1,375.16,0,22-11-2025,09:05,UPI,FALSE,BIL251122-430
50374,1003,1,315.57,0,22-11-2025,15:53,Card,FALSE,BIL251122-399
50375,1002,2,103.66,10,22-11-2025,14:33,Card,FALSE,BIL251122-314
50376,1001,2,497.4,0,22-11-2025,20:40,Card,FALSE,BIL251122-189
50377,1010,2,501.44,10,22-11-2025,20:18,Card,FALSE,BIL251122-968
50378,1029,1,365.33,15,22-11-2025,14:59,Cash,FALSE,BIL251122-676
50379,1029,2,588.76,0,22-11-2025,21:11,UPI,FALSE,BIL251122-338
50380,1007,3,783.82,0,22-11-2025,09:29,Card,FALSE,BIL251122-220
50381,1021,3,181.72,0,22-11-2025,15:26,Cash,FALSE,BIL251122-458
50382,1001,2,517.25,0,22-11-2025,12:44,Cash,FALSE,BIL251122-909
50383,1019,1,254.22,0,22-11-2025,21:00,Cash,FALSE,BIL251122-441
50384,1011,1,585.03,0,22-11-2025,09:53,Cash,FALSE,BIL251122-438
50385,1019,3,739.38,0,22-11-2025,16:51,Cash,FALSE,BIL251122-239
50386,1025,2,458.29,10,22-11-2025,17:57,Cash,TRUE,BIL251122-902
50387,1008,3,743.68,0,22-11-2025,17:19,Card,FALSE,BIL251122-794
50388,1019,1,437.99,0,22-11-2025,19:21,UPI,FALSE,BIL251122-914
50389,1025,1,776.3,0,22-11-2025,09:21,Insurance,TRUE,BIL251122-741
50390,1025,2,149.46,0,22-11-2025,11:38,Cash,TRUE,BIL251122-901
50391,1010,3,570.11,0,22-11-2025,09:17,Card,FALSE,BIL251122-608
50392,1023,4,294.34,5,22-11-2025,13:13,Card,FALSE,BIL251122-279
50393,1013,1,600.64,5,22-11-2025,10:28,Card,FALSE,BIL251122-918
50394,1016,2,410.04,0,22-11-2025,16:46,UPI,TRUE,BIL251122-417
50395,1010,3,118.59,10,22-11-2025,17:43,Insurance,FALSE,BIL251122-310
50396,1019,3,359.39,5,22-11-2025,17:07,Cash,FALSE,BIL251122-145
50397,1025,2,483.54,0,22-11-2025,16:56,Cash,TRUE,BIL251122-633
50398,1018,1,611.63,0,23-11-2025,12:20,Cash,TRUE,BIL251123-393
50399,1013,1,268.94,0,23-11-2025,10:17,Cash,FALSE,BIL251123-380
50400,1002,1,767.47,0,23-11-2025,10:13,Card,FALSE,BIL251123-662
50401,1018,1,123.89,5,23-11-2025,13:36,Cash,TRUE,BIL251123-172
50402,1003,1,715.95,0,23-11-2025,09:08,Cash,FALSE,BIL251123-791
50403,1007,1,319.21,0,23-11-2025,15:11,UPI,FALSE,BIL251123-706
50404,1022,2,558.3,0,23-11-2025,14:19,Cash,FALSE,BIL251123-302
50405,1024,3,543.28,0,23-11-2025,21:48,Card,FALSE,BIL251123-234
50406,1010,1,645.83,0,23-11-2025,10:29,Cash,FALSE,BIL251123-759
50407,1008,3,383.01,0,23-11-2025,12:09,UPI,FALSE,BIL251123-731
50408,1021,1,303.49,0,23-11-2025,19:21,UPI,FALSE,BIL251123-432
50409,1022,2,43.61,0,23-11-2025,14:30,Card,FALSE,BIL251123-274
50410,1013,1,291.92,0,23-11-2025,17:06,Card,FALSE,BIL251123-831
50411,1023,3,274.18,0,23-11-2025,21:19,Card,FALSE,BIL251123-510
50412,1020,2,206.09,0,23-11-2025,11:30,Cash,FALSE,BIL251123-448
50413,1003,1,561.37,0,23-11-2025,15:36,UPI,FALSE,BIL251123-657
50414,1002,2,155.01,0,23-11-2025,20:59,UPI,FALSE,BIL251123-956
50415,1029,2,481.89,0,23-11-2025,17:06,UPI,FALSE,BIL251123-280
50416,1011,1,336.52,0,23-11-2025,19:52,Card,FALSE,BIL251123-939
50417,1013,1,405.55,0,23-11-2025,10:13,UPI,FALSE,BIL251123-694
50418,1024,4,516.18,0,23-11-2025,11:42,Cash,FALSE,BIL251123-644
50419,1025,1,500.15,0,23-11-2025,12:43,UPI,TRUE,BIL251123-406
50420,1023,2,732.3,0,23-11-2025,15:45,Insurance,FALSE,BIL251123-452
50421,1007,10,474.53,0,23-11-2025,17:25,UPI,FALSE,BIL251123-972
50422,1010,1,307.99,0,23-11-2025,09:00,UPI,FALSE,BIL251123-940
50423,1011,5,105.56,0,23-11-2025,09:15,Card,FALSE,BIL251123-704
50424,1021,1,268.14,0,23-11-2025,15:27,Card,FALSE,BIL251123-778
50425,1029,1,128.47,0,23-11-2025,14:53,Card,FALSE,BIL251123-395
50426,1005,10,542.65,0,23-11-2025,10:41,Cash,FALSE,BIL251123-838
50427,1023,4,453.21,15,23-11-2025,11:05,Cash,FALSE,BIL251123-925
50428,1017,2,356.92,5,23-11-2025,18:59,Card,FALSE,BIL251123-284
50429,1003,2,333.28,5,23-11-2025,15:22,Cash,FALSE,BIL251123-534
50430,1019,2,447.25,5,23-11-2025,12:45,Card,FALSE,BIL251123-520
50431,1011,4,469.55,0,23-11-2025,09:36,Card,FALSE,BIL251123-477
50432,1018,1,395.6,0,23-11-2025,11:46,UPI,TRUE,BIL251123-979
50433,1024,10,627.52,0,23-11-2025,10:33,UPI,FALSE,BIL251123-190
50434,1026,1,511.92,0,23-11-2025,19:04,UPI,TRUE,BIL251123-652
50435,1000,3,263.75,0,23-11-2025,14:34,UPI,TRUE,BIL251123-580
50436,1027,2,726.72,0,23-11-2025,14:26,Cash,TRUE,BIL251123-917
50437,1018,1,150.66,0,23-11-2025,18:47,Cash,TRUE,BIL251123-903
50438,1026,2,67.91,0,23-11-2025,11:36,Cash,TRUE,BIL251123-398
50439,1022,3,506.97,0,23-11-2025,10:08,Card,FALSE,BIL251123-971
50440,1002,3,216.6,0,23-11-2025,13:54,Cash,FALSE,BIL251123-859
50441,1015,1,156.2,0,23-11-2025,11:42,Card,FALSE,BIL251123-927
50442,1014,1,630.37,0,23-11-2025,11:51,Card,FALSE,BIL251123-133
50443,1028,1,85.83,0,23-11-2025,11:53,Card,FALSE,BIL251123-522
50444,1028,3,205.6,0,23-11-2025,19:10,Cash,FALSE,BIL251123-851
50445,1000,3,62.37,0,23-11-2025,10:03,Cash,TRUE,BIL251123-508
50446,1009,2,352.34,10,23-11-2025,17:14,Cash,TRUE,BIL251123-822
50447,1025,1,224.85,0,23-11-2025,15:00,Cash,TRUE,BIL251123-916
50448,1017,2,466.84,15,23-11-2025,19:02,Cash,FALSE,BIL251123-644
50449,1014,2,765.82,0,23-11-2025,19:54,Cash,FALSE,BIL251123-376
50450,1025,1,96.66,0,23-11-2025,15:29,UPI,TRUE,BIL251123-867
50451,1004,1,516.87,5,23-11-2025,17:21,UPI,TRUE,BIL251123-284
50452,1029,1,28.25,0,23-11-2025,10:00,Card,FALSE,BIL251123-637
50453,1014,1,367.83,0,23-11-2025,13:16,Cash,FALSE,BIL251123-124
50454,1028,2,64.37,0,23-11-2025,12:38,Card,FALSE,BIL251123-825
50455,1019,5,87.38,0,23-11-2025,15:42,UPI,FALSE,BIL251123-763
50456,1011,2,696.95,10,23-11-2025,20:11,Cash,FALSE,BIL251123-578
50457,1029,2,739.7,0,24-11-2025,15:44,UPI,FALSE,BIL251124-888
50458,1022,3,209.69,5,24-11-2025,13:49,Cash,FALSE,BIL251124-497
50459,1007,1,56.82,15,24-11-2025,13:11,Card,FALSE,BIL251124-603
50460,1024,5,176.52,0,24-11-2025,19:31,Cash,FALSE,BIL251124-653
50461,1019,3,190.34,0,24-11-2025,16:45,Cash,FALSE,BIL251124-135
50462,1026,1,465.65,0,24-11-2025,16:01,UPI,TRUE,BIL251124-252
50463,1022,2,20.68,0,24-11-2025,15:17,Cash,FALSE,BIL251124-437
50464,1025,4,468.22,0,24-11-2025,21:31,Card,TRUE,BIL251124-513
50465,1018,3,597.67,5,24-11-2025,17:14,Cash,TRUE,BIL251124-805
50466,1008,3,396.01,0,24-11-2025,14:21,UPI,FALSE,BIL251124-510
50467,1016,1,797.67,0,24-11-2025,14:34,UPI,TRUE,BIL251124-448
50468,1023,1,359.59,5,24-11-2025,19:12,Cash,FALSE,BIL251124-140
50469,1002,5,535.37,0,24-11-2025,15:57,Cash,FALSE,BIL251124-805
50470,1018,1,86.19,0,24-11-2025,20:12,Cash,TRUE,BIL251124-297
50471,1021,1,797.18,0,24-11-2025,15:04,UPI,FALSE,BIL251124-758
50472,1014,1,414.65,5,24-11-2025,16:01,Cash,FALSE,BIL251124-157
50473,1014,1,582.39,0,24-11-2025,12:51,UPI,FALSE,BIL251124-635
50474,1017,2,494.01,10,24-11-2025,11:47,Card,FALSE,BIL251124-173
50475,1023,1,130.44,0,24-11-2025,16:58,UPI,FALSE,BIL251124-146
50476,1003,1,526.05,0,24-11-2025,19:03,UPI,FALSE,BIL251124-940
50477,1012,3,375.82,0,24-11-2025,18:04,UPI,FALSE,BIL251124-208
50478,1015,1,484.08,0,24-11-2025,10:51,Cash,FALSE,BIL251124-445
50479,1002,3,786.11,0,24-11-2025,14:07,Insurance,FALSE,BIL251124-689
50480,1025,2,230.21,15,24-11-2025,12:48,Cash,TRUE,BIL251124-277
50481,1017,1,114.18,0,24-11-2025,15:10,UPI,FALSE,BIL251124-666
50482,1013,1,210.04,0,24-11-2025,11:06,UPI,FALSE,BIL251124-747
50483,1011,2,626.58,0,24-11-2025,16:05,Cash,FALSE,BIL251124-283
50484,1021,4,571.26,0,24-11-2025,13:26,UPI,FALSE,BIL251124-911
50485,1000,3,560.04,0,24-11-2025,19:17,Card,TRUE,BIL251124-521
50486,1010,1,156.15,0,24-11-2025,18:11,UPI,FALSE,BIL251124-726
50487,1010,5,483.75,5,24-11-2025,14:26,Cash,FALSE,BIL251124-341
50488,1025,1,671.12,15,24-11-2025,18:23,UPI,TRUE,BIL251124-652
50489,1007,2,382.09,0,24-11-2025,12:17,Cash,FALSE,BIL251124-215
50490,1027,3,471.32,15,24-11-2025,16:31,Cash,TRUE,BIL251124-786
50491,1008,4,62.14,0,24-11-2025,12:27,Cash,FALSE,BIL251124-731
50492,1002,3,611.56,0,24-11-2025,20:03,UPI,FALSE,BIL251124-280
50493,1023,1,42.67,0,24-11-2025,10:57,Cash,FALSE,BIL251124-555
50494,1000,2,274.26,0,24-11-2025,19:57,Cash,TRUE,BIL251124-897
50495,1000,1,197.67,0,24-11-2025,15:55,Cash,TRUE,BIL251124-325
50496,1019,1,476.37,0,24-11-2025,15:09,Cash,FALSE,BIL251124-724
50497,1012,2,322.12,0,24-11-2025,20:12,Card,FALSE,BIL251124-376
50498,1008,1,119.23,0,24-11-2025,09:17,Cash,FALSE,BIL251124-972
50499,1013,2,328.9,5,24-11-2025,12:56,Cash,FALSE,BIL251124-260
50500,1008,3,517.64,0,24-11-2025,11:36,Insurance,FALSE,BIL251124-975
50501,1001,1,341.12,0,24-11-2025,12:37,Card,FALSE,BIL251124-573
50502,1001,1,559.94,5,24-11-2025,12:15,Cash,FALSE,BIL251124-693
50503,1020,1,669.09,10,24-11-2025,18:57,Cash,FALSE,BIL251124-145
50504,1005,1,367.75,5,24-11-2025,09:27,Card,FALSE,BIL251124-590
50505,1021,3,563.39,0,24-11-2025,16:15,Cash,FALSE,BIL251124-871
50506,1021,1,531.71,10,24-11-2025,11:22,Cash,FALSE,BIL251124-763
50507,1025,10,32.43,0,24-11-2025,11:45,Card,TRUE,BIL251124-684
50508,1024,3,39.04,0,24-11-2025,21:08,UPI,FALSE,BIL251124-515
50509,1016,1,699.81,0,24-11-2025,20:40,Cash,TRUE,BIL251124-742
50510,1011,1,716.88,0,24-11-2025,09:18,Card,FALSE,BIL251124-376
50511,1026,2,497.75,0,24-11-2025,12:50,UPI,TRUE,BIL251124-735
50512,1020,4,593.89,0,24-11-2025,19:23,UPI,FALSE,BIL251124-213
50513,1021,1,382.98,0,24-11-2025,14:11,Card,FALSE,BIL251124-821
50514,1005,1,573.28,0,24-11-2025,14:15,Card,FALSE,BIL251124-764
50515,1012,2,752.54,0,24-11-2025,20:13,UPI,FALSE,BIL251124-879
50516,1012,1,295.12,0,24-11-2025,19:27,Cash,FALSE,BIL251124-164
50517,1008,1,372.88,0,24-11-2025,10:30,UPI,FALSE,BIL251124-794
50518,1013,3,721.57,0,24-11-2025,14:51,UPI,FALSE,BIL251124-809
50519,1018,3,753.88,0,24-11-2025,16:05,Cash,TRUE,BIL251124-283
50520,1017,1,766.17,0,24-11-2025,13:07,UPI,FALSE,BIL251124-608
50521,1001,1,152.42,15,24-11-2025,09:18,Card,FALSE,BIL251124-798
50522,1011,2,122.98,0,24-11-2025,16:47,Card,FALSE,BIL251124-398
50523,1015,1,35.33,5,24-11-2025,17:41,Cash,FALSE,BIL251124-692
50524,1004,1,523.92,0,24-11-2025,18:42,UPI,TRUE,BIL251124-962
50525,1028,2,377.25,0,24-11-2025,21:19,Cash,FALSE,BIL251124-366
50526,1028,1,310.08,0,24-11-2025,09:09,Cash,FALSE,BIL251124-566
50527,1000,5,502.53,0,24-11-2025,17:18,Cash,TRUE,BIL251124-279
50528,1026,3,560.43,0,24-11-2025,11:10,Cash,TRUE,BIL251124-142
50529,1017,10,468.13,0,24-11-2025,14:11,Cash,FALSE,BIL251124-824
50530,1017,1,267.22,0,24-11-2025,14:28,Card,FALSE,BIL251124-266
50531,1021,2,114.76,0,24-11-2025,16:49,Cash,FALSE,BIL251124-569
50532,1018,4,120.46,15,24-11-2025,17:32,Cash,TRUE,BIL251124-822
50533,1006,1,611.03,15,24-11-2025,21:36,UPI,FALSE,BIL251124-918
50534,1014,2,727.37,0,24-11-2025,20:07,UPI,FALSE,BIL251124-141
50535,1003,1,449.75,0,24-11-2025,15:39,UPI,FALSE,BIL251124-556
50536,1022,1,274.57,0,24-11-2025,12:37,Card,FALSE,BIL251124-900
50537,1028,5,236.78,0,24-11-2025,17:54,Card,FALSE,BIL251124-787
50538,1013,5,781.15,0,24-11-2025,16:20,Card,FALSE,BIL251124-623
50539,1006,5,728.59,0,24-11-2025,11:45,UPI,FALSE,BIL251124-478
50540,1025,1,29.51,0,24-11-2025,13:28,UPI,TRUE,BIL251124-189
50541,1028,1,676.86,5,24-11-2025,15:51,Card,FALSE,BIL251124-267
50542,1026,3,776.88,0,24-11-2025,15:08,UPI,TRUE,BIL251124-712
50543,1001,1,182.07,0,24-11-2025,17:21,Cash,FALSE,BIL251124-704
50544,1029,3,88.99,0,24-11-2025,13:26,Cash,FALSE,BIL251124-573
50545,1011,3,609.09,0,24-11-2025,11:53,Cash,FALSE,BIL251124-667
50546,1029,1,631.25,5,25-11-2025,13:31,Card,FALSE,BIL251125-574
50547,1018,1,637.15,0,25-11-2025,13:40,UPI,TRUE,BIL251125-583
50548,1021,1,539.41,0,25-11-2025,11:31,UPI,FALSE,BIL251125-760
50549,1000,1,113.1,0,25-11-2025,10:38,UPI,TRUE,BIL251125-695
50550,1005,2,360.13,0,25-11-2025,19:30,Insurance,FALSE,BIL251125-937
50551,1014,1,419.77,0,25-11-2025,13:10,Card,FALSE,BIL251125-249
50552,1022,1,705.09,0,25-11-2025,11:03,Cash,FALSE,BIL251125-529
50553,1028,2,765.02,0,25-11-2025,13:33,Card,FALSE,BIL251125-178
50554,1020,2,617.83,0,25-11-2025,10:38,UPI,FALSE,BIL251125-656
50555,1018,1,253.31,5,25-11-2025,21:19,Cash,TRUE,BIL251125-814
50556,1007,2,94.75,0,25-11-2025,11:00,Cash,FALSE,BIL251125-388
50557,1015,1,398.22,0,25-11-2025,11:06,Cash,FALSE,BIL251125-615
50558,1020,1,150.27,10,25-11-2025,18:44,UPI,FALSE,BIL251125-638
50559,1024,3,547,5,25-11-2025,21:07,Card,FALSE,BIL251125-178
50560,1013,1,122.36,0,25-11-2025,14:19,UPI,FALSE,BIL251125-242
50561,1025,3,713.99,0,25-11-2025,21:21,Cash,TRUE,BIL251125-411
50562,1022,1,655.37,0,25-11-2025,20:09,UPI,FALSE,BIL251125-414
50563,1023,1,121.57,0,25-11-2025,20:48,UPI,FALSE,BIL251125-179
50564,1002,1,397.72,0,25-11-2025,12:06,Cash,FALSE,BIL251125-775
50565,1005,2,66.23,0,25-11-2025,13:02,Cash,FALSE,BIL251125-783
50566,1008,1,95.27,0,25-11-2025,18:13,Card,FALSE,BIL251125-304
50567,1005,1,294.2,0,25-11-2025,20:17,UPI,FALSE,BIL251125-456
50568,1007,1,652.66,5,25-11-2025,18:15,Card,FALSE,BIL251125-169
50569,1029,1,470.94,0,25-11-2025,12:45,Cash,FALSE,BIL251125-388
50570,1015,1,608.13,0,25-11-2025,20:06,UPI,FALSE,BIL251125-616
50571,1026,4,390.28,0,25-11-2025,11:28,UPI,TRUE,BIL251125-209
50572,1018,1,296.76,0,25-11-2025,12:32,Cash,TRUE,BIL251125-215
50573,1007,3,265.14,0,25-11-2025,17:08,Card,FALSE,BIL251125-469
50574,1023,3,454.56,0,25-11-2025,14:31,Cash,FALSE,BIL251125-390
50575,1004,2,594.22,0,25-11-2025,16:14,Card,TRUE,BIL251125-397
50576,1026,10,318.43,10,25-11-2025,21:30,UPI,TRUE,BIL251125-476
50577,1022,1,799,0,25-11-2025,10:25,Card,FALSE,BIL251125-774
50578,1006,2,112.99,0,25-11-2025,20:37,Insurance,FALSE,BIL251125-859
50579,1018,4,782.73,0,25-11-2025,12:21,Cash,TRUE,BIL251125-964
50580,1004,10,109.97,5,25-11-2025,20:31,Cash,TRUE,BIL251125-830
50581,1016,3,458.89,5,25-11-2025,21:41,UPI,TRUE,BIL251125-464
50582,1018,2,490.47,0,25-11-2025,16:32,Cash,TRUE,BIL251125-886
50583,1022,2,115.31,0,25-11-2025,12:40,UPI,FALSE,BIL251125-130
50584,1027,1,61.22,0,25-11-2025,19:01,Insurance,TRUE,BIL251125-491
50585,1013,2,275.03,0,25-11-2025,18:06,UPI,FALSE,BIL251125-776
50586,1015,3,587.77,5,25-11-2025,12:18,UPI,FALSE,BIL251125-602
50587,1009,2,420.95,5,25-11-2025,17:34,Cash,TRUE,BIL251125-882
50588,1000,1,320.15,10,25-11-2025,15:28,Cash,TRUE,BIL251125-485
50589,1028,2,48.07,0,25-11-2025,19:55,UPI,FALSE,BIL251125-823
50590,1007,1,355.93,0,25-11-2025,15:31,UPI,FALSE,BIL251125-682
50591,1029,2,534.86,0,25-11-2025,18:30,Card,FALSE,BIL251125-974
50592,1002,1,63.47,0,25-11-2025,18:24,Card,FALSE,BIL251125-461
50593,1019,3,241.86,0,25-11-2025,18:02,Cash,FALSE,BIL251125-475
50594,1027,1,598.8,0,25-11-2025,19:21,Cash,TRUE,BIL251125-538
50595,1013,1,298.75,0,25-11-2025,19:15,Cash,FALSE,BIL251125-763
50596,1009,1,86.25,0,25-11-2025,13:07,Cash,TRUE,BIL251125-120
50597,1011,2,49.15,0,25-11-2025,15:36,Card,FALSE,BIL251125-531
50598,1004,1,562.85,0,25-11-2025,14:24,Card,TRUE,BIL251125-430
50599,1012,2,650.49,0,25-11-2025,19:13,Cash,FALSE,BIL251125-614
50600,1029,3,540.56,0,25-11-2025,13:23,Insurance,FALSE,BIL251125-306
50601,1008,2,646.87,5,25-11-2025,17:13,Cash,FALSE,BIL251125-148
50602,1021,1,443.98,5,25-11-2025,18:47,Insurance,FALSE,BIL251125-834
50603,1018,3,93.89,0,25-11-2025,10:36,UPI,TRUE,BIL251125-586
50604,1004,2,290.91,0,25-11-2025,13:32,UPI,TRUE,BIL251125-543
50605,1011,2,264.42,0,25-11-2025,13:39,Card,FALSE,BIL251125-787
50606,1015,3,160.87,0,25-11-2025,20:33,UPI,FALSE,BIL251125-690
50607,1004,2,508.66,5,25-11-2025,16:17,UPI,TRUE,BIL251125-645
50608,1020,3,616.65,10,25-11-2025,18:46,Card,FALSE,BIL251125-634
50609,1017,1,380.74,0,25-11-2025,20:43,UPI,FALSE,BIL251125-964
50610,1017,2,255.12,5,25-11-2025,10:40,Cash,FALSE,BIL251125-522
50611,1003,1,243.89,0,25-11-2025,19:38,Cash,FALSE,BIL251125-344
50612,1006,1,169.69,0,25-11-2025,13:29,Card,FALSE,BIL251125-546
50613,1018,2,726.41,0,25-11-2025,13:08,Cash,TRUE,BIL251125-908
50614,1019,3,533.76,0,25-11-2025,09:46,Card,FALSE,BIL251125-120
50615,1021,1,719.27,0,25-11-2025,13:55,Cash,FALSE,BIL251125-516
50616,1012,4,489.51,10,25-11-2025,15:53,UPI,FALSE,BIL251125-243
50617,1000,1,465.36,0,25-11-2025,10:33,UPI,TRUE,BIL251125-694
50618,1005,5,746.61,0,25-11-2025,10:15,Card,FALSE,BIL251125-891
50619,1005,3,276.84,0,25-11-2025,15:51,UPI,FALSE,BIL251125-341
50620,1015,5,190.05,0,25-11-2025,12:17,Card,FALSE,BIL251125-360
50621,1028,4,63.62,0,25-11-2025,20:07,Cash,FALSE,BIL251125-533
50622,1020,2,212.15,0,25-11-2025,21:59,Cash,FALSE,BIL251125-586
50623,1002,3,660.66,0,25-11-2025,18:02,UPI,FALSE,BIL251125-778
50624,1004,3,56.38,10,25-11-2025,19:15,Cash,TRUE,BIL251125-493
50625,1019,1,767.62,0,25-11-2025,21:43,Cash,FALSE,BIL251125-987
50626,1010,1,365.07,0,25-11-2025,15:59,Insurance,FALSE,BIL251125-361
50627,1028,1,712.81,5,25-11-2025,13:13,UPI,FALSE,BIL251125-264
50628,1019,4,461.21,10,25-11-2025,21:41,Card,FALSE,BIL251125-134
50629,1022,1,78.35,5,25-11-2025,16:30,UPI,FALSE,BIL251125-961
50630,1019,1,314.5,10,25-11-2025,10:52,Cash,FALSE,BIL251125-367
50631,1014,2,294.45,0,25-11-2025,17:47,Cash,FALSE,BIL251125-811
50632,1029,1,60.64,0,25-11-2025,19:28,UPI,FALSE,BIL251125-239
50633,1007,1,176.06,0,25-11-2025,18:05,Cash,FALSE,BIL251125-355
50634,1018,2,737.52,5,25-11-2025,21:08,UPI,TRUE,BIL251125-802
50635,1004,2,752.75,0,25-11-2025,20:08,Cash,TRUE,BIL251125-803
50636,1009,2,275.51,0,25-11-2025,10:26,Cash,TRUE,BIL251125-502
50637,1004,4,681.22,10,25-11-2025,12:01,UPI,TRUE,BIL251125-671
50638,1001,2,457.89,10,25-11-2025,16:12,Cash,FALSE,BIL251125-972
50639,1025,1,332.81,0,25-11-2025,13:09,Cash,TRUE,BIL251125-476
50640,1022,1,462.45,0,25-11-2025,17:27,UPI,FALSE,BIL251125-564
50641,1004,3,405.44,0,25-11-2025,12:12,UPI,TRUE,BIL251125-932
50642,1024,3,244.61,0,25-11-2025,11:27,UPI,FALSE,BIL251125-714
50643,1016,1,629.65,5,25-11-2025,12:26,Cash,TRUE,BIL251125-911
50644,1010,1,246.35,0,25-11-2025,18:28,UPI,FALSE,BIL251125-478
50645,1000,2,524.84,0,25-11-2025,16:08,UPI,TRUE,BIL251125-809
50646,1011,1,185.53,0,25-11-2025,15:47,Card,FALSE,BIL251125-174
50647,1003,1,65.83,0,25-11-2025,12:30,UPI,FALSE,BIL251125-720
50648,1006,5,774.42,0,25-11-2025,20:51,Cash,FALSE,BIL251125-359
50649,1019,2,269.56,15,25-11-2025,19:23,Cash,FALSE,BIL251125-672
50650,1003,1,159.91,0,25-11-2025,16:59,Cash,FALSE,BIL251125-579
50651,1027,1,267.51,0,25-11-2025,11:16,Cash,TRUE,BIL251125-145
50652,1028,5,347.98,15,25-11-2025,13:47,Cash,FALSE,BIL251125-540
50653,1029,1,704.01,0,25-11-2025,21:59,Cash,FALSE,BIL251125-420
50654,1008,2,141.25,5,25-11-2025,16:48,Insurance,FALSE,BIL251125-669
50655,1000,4,506.15,5,25-11-2025,09:12,Cash,TRUE,BIL251125-335
50656,1006,1,386.79,0,25-11-2025,16:27,Cash,FALSE,BIL251125-606
50657,1012,1,283.18,5,25-11-2025,16:29,Card,FALSE,BIL251125-966
50658,1003,3,135.48,0,25-11-2025,12:55,Cash,FALSE,BIL251125-954
50659,1012,1,416.82,0,25-11-2025,19:37,Cash,FALSE,BIL251125-104
50660,1010,2,465.21,0,25-11-2025,10:15,UPI,FALSE,BIL251125-793
50661,1021,1,276.35,0,25-11-2025,19:07,Cash,FALSE,BIL251125-704
50662,1007,4,102.73,0,25-11-2025,09:05,Card,FALSE,BIL251125-824
50663,1023,2,318.04,15,25-11-2025,18:42,Cash,FALSE,BIL251125-144
50664,1009,2,761.7,0,25-11-2025,20:46,UPI,TRUE,BIL251125-916
